date,state,beds,admitted_pui,admitted_covid,admitted_total,discharge_pui,discharge_covid,discharge_total,pkrc_covid,pkrc_pui,pkrc_noncovid
2020-05-08,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-08,Pahang,239,0,8,8,0,2,2,46,3,39
2020-05-08,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-08,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-08,Sabah,358,0,0,0,0,0,0,2,2,0
2020-05-08,Sarawak,1196,0,0,0,0,0,0,113,3,99
2020-05-08,Selangor,2056,0,37,37,0,47,47,322,0,0
2020-05-08,W.P. Labuan,70,0,0,0,4,0,4,0,4,0
2020-05-09,Johor,146,0,0,0,0,1,1,39,0,0
2020-05-09,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-09,Melaka,45,0,1,1,0,1,1,11,0,0
2020-05-09,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-09,Pahang,239,0,2,2,1,21,22,27,2,34
2020-05-09,Perlis,79,1,0,1,0,0,0,0,1,0
2020-05-09,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-09,Sabah,358,0,0,0,2,2,4,0,2,0
2020-05-09,Sarawak,1196,2,0,2,1,0,1,101,4,88
2020-05-09,Selangor,2056,0,20,20,0,17,17,336,0,0
2020-05-09,W.P. Labuan,70,0,0,0,0,0,0,0,4,0
2020-05-10,Johor,146,0,0,0,0,0,0,38,0,0
2020-05-10,Kelantan,117,0,0,0,0,0,0,0,0,7
2020-05-10,Melaka,45,0,0,0,0,0,0,11,0,0
2020-05-10,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-10,Pahang,239,0,0,0,0,0,0,27,2,37
2020-05-10,Perlis,79,0,0,0,0,0,0,0,1,0
2020-05-10,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-10,Sabah,358,0,0,0,0,0,0,0,2,0
2020-05-10,Sarawak,1196,2,0,2,0,0,0,88,6,80
2020-05-10,Selangor,2056,0,4,4,0,29,29,309,3,0
2020-05-10,W.P. Labuan,70,0,0,0,0,0,0,0,4,0
2020-05-11,Johor,146,0,0,0,0,0,0,37,0,0
2020-05-11,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-11,Melaka,45,0,0,0,0,0,0,11,0,0
2020-05-11,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-11,Pahang,239,0,5,5,0,4,4,28,2,33
2020-05-11,Perlis,79,1,0,1,0,0,0,0,2,0
2020-05-11,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-11,Sabah,358,0,0,0,0,1,1,1,0,0
2020-05-11,Sarawak,1196,1,0,1,0,0,0,87,7,86
2020-05-11,Selangor,2056,0,24,24,0,78,78,256,19,0
2020-05-11,W.P. Labuan,70,0,0,0,0,0,0,0,4,0
2020-05-12,Johor,146,0,0,0,0,2,2,34,0,0
2020-05-12,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-12,Melaka,45,0,1,1,0,0,0,12,0,0
2020-05-12,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-12,Pahang,239,0,6,6,0,0,0,34,2,30
2020-05-12,Perlis,79,0,0,0,0,0,0,0,2,0
2020-05-12,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-12,Sabah,358,0,0,0,0,0,0,1,0,0
2020-05-12,Sarawak,1196,0,0,0,0,0,0,84,7,88
2020-05-12,Selangor,2056,0,1,1,0,19,19,240,19,0
2020-05-12,W.P. Labuan,70,0,0,0,0,0,0,0,4,0
2020-05-13,Johor,146,0,0,0,0,0,0,33,0,0
2020-05-13,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-13,Melaka,45,0,0,0,0,2,2,10,0,0
2020-05-13,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-13,Pahang,239,0,2,2,0,4,4,32,2,35
2020-05-13,Perlis,79,1,0,1,0,0,0,0,3,0
2020-05-13,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-13,Sabah,358,0,0,0,0,0,0,1,0,0
2020-05-13,Sarawak,1196,0,0,0,3,0,3,72,4,82
2020-05-13,Selangor,2056,0,33,33,0,22,22,262,18,0
2020-05-13,W.P. Labuan,70,0,0,0,4,0,4,0,0,0
2020-05-14,Johor,146,0,0,0,0,0,0,16,0,0
2020-05-14,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-14,Melaka,45,0,0,0,0,1,1,9,0,0
2020-05-14,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-14,Pahang,239,1,0,1,0,0,0,32,3,42
2020-05-14,Perlis,79,0,0,0,1,0,1,0,2,0
2020-05-14,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-14,Sabah,358,0,0,0,0,0,0,1,0,0
2020-05-14,Sarawak,1196,2,0,2,0,0,0,65,6,76
2020-05-14,Selangor,2056,0,28,28,0,31,31,259,18,0
2020-05-14,W.P. Labuan,70,0,0,0,0,0,0,0,0,0
2020-05-15,Johor,146,0,0,0,0,1,1,5,0,0
2020-05-15,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-15,Melaka,45,0,6,6,0,0,0,15,0,0
2020-05-15,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-15,Pahang,239,0,0,0,1,0,1,32,2,43
2020-05-15,Perlis,79,0,0,0,0,0,0,0,2,0
2020-05-15,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-15,Sabah,358,0,0,0,0,0,0,1,0,0
2020-05-15,Sarawak,1196,2,0,2,0,0,0,61,8,70
2020-05-15,Selangor,2056,0,20,20,0,42,42,255,0,0
2020-05-15,W.P. Labuan,70,1,0,1,0,0,0,0,1,0
2020-05-16,Johor,146,0,0,0,0,0,0,5,0,0
2020-05-16,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-16,Melaka,45,0,0,0,0,3,3,12,0,0
2020-05-16,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-16,Pahang,239,0,0,0,2,10,12,22,0,45
2020-05-16,Perlis,79,0,0,0,0,0,0,0,1,0
2020-05-16,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-16,Sabah,358,0,0,0,0,1,1,0,0,0
2020-05-16,Sarawak,1196,1,0,1,2,0,2,43,7,75
2020-05-16,Selangor,2056,0,48,48,0,18,18,286,0,0
2020-05-16,W.P. Labuan,70,5,0,5,0,0,0,0,6,0
2020-05-17,Johor,146,0,0,0,0,0,0,0,0,0
2020-05-17,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-17,Melaka,45,0,0,0,0,2,2,10,0,0
2020-05-17,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-17,Pahang,239,4,1,5,0,0,0,23,4,48
2020-05-17,Perlis,79,0,0,0,0,0,0,0,2,0
2020-05-17,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-17,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-17,Sarawak,1196,1,0,1,1,0,1,42,7,80
2020-05-17,Selangor,2056,0,14,14,0,24,24,266,0,0
2020-05-17,W.P. Labuan,70,0,0,0,0,0,0,0,6,0
2020-05-18,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-18,Melaka,45,0,0,0,0,0,0,10,0,0
2020-05-18,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-18,Pahang,239,0,4,4,0,0,0,27,4,47
2020-05-18,Perlis,79,0,0,0,0,0,0,0,2,0
2020-05-18,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-18,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-18,Sarawak,1196,0,0,0,0,0,0,41,7,73
2020-05-18,Selangor,2056,0,16,16,0,6,6,282,0,0
2020-05-18,W.P. Labuan,70,0,0,0,0,0,0,0,6,0
2020-05-19,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-19,Melaka,45,0,1,1,0,2,2,9,0,0
2020-05-19,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-19,Pahang,239,0,0,0,0,0,0,27,4,44
2020-05-19,Perlis,79,0,0,0,1,0,1,0,1,0
2020-05-19,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-19,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-19,Sarawak,1196,4,0,4,2,0,2,41,9,79
2020-05-19,Selangor,2056,0,38,38,0,20,20,296,0,0
2020-05-19,W.P. Labuan,70,0,0,0,0,0,0,0,6,0
2020-05-20,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-20,Melaka,45,0,0,0,0,1,1,8,0,0
2020-05-20,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-20,Pahang,239,0,1,1,0,6,6,22,4,46
2020-05-20,Perlis,79,0,0,0,0,0,0,0,1,0
2020-05-20,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-20,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-20,Sarawak,1196,0,0,0,1,0,1,40,8,88
2020-05-20,Selangor,2056,0,16,16,0,30,30,283,0,0
2020-05-20,W.P. Labuan,70,0,0,0,1,0,1,0,5,0
2020-05-21,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-21,Melaka,45,0,2,2,0,0,0,10,0,0
2020-05-21,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-21,Pahang,239,0,1,1,1,4,5,19,3,46
2020-05-21,Perlis,79,0,0,0,1,0,1,0,0,0
2020-05-21,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-21,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-21,Sarawak,1196,3,0,3,3,0,3,29,8,95
2020-05-21,Selangor,2056,0,9,9,0,42,42,251,0,0
2020-05-21,W.P. Labuan,70,0,0,0,1,0,1,0,4,0
2020-05-22,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-22,Melaka,45,0,0,0,0,1,1,9,0,0
2020-05-22,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-22,Pahang,239,0,5,5,0,7,7,17,3,48
2020-05-22,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-22,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-22,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-22,Sarawak,1196,6,0,6,4,0,4,27,10,88
2020-05-22,Selangor,2056,0,65,65,0,55,55,266,0,0
2020-05-22,W.P. Labuan,70,0,0,0,0,0,0,0,4,0
2020-05-23,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-23,Melaka,45,0,0,0,0,2,2,7,0,0
2020-05-23,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-23,Pahang,145,2,0,2,0,0,0,17,5,22
2020-05-23,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-23,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-23,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-23,Sarawak,1196,1,0,1,0,0,0,30,11,68
2020-05-23,Selangor,2056,0,31,31,0,13,13,285,0,0
2020-05-23,W.P. Labuan,70,0,0,0,0,0,0,0,4,0
2020-05-24,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-24,Melaka,45,0,0,0,0,1,1,6,0,0
2020-05-24,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-24,Pahang,145,0,2,2,0,4,4,15,5,18
2020-05-24,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-24,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-24,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-24,Sarawak,1196,0,0,0,2,0,2,28,9,74
2020-05-24,Selangor,2056,0,48,48,0,11,11,314,0,0
2020-05-24,W.P. Labuan,70,1,0,1,0,0,0,0,5,0
2020-05-25,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-25,Melaka,45,0,0,0,0,0,0,6,0,0
2020-05-25,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-25,Pahang,145,1,0,1,1,0,1,15,5,18
2020-05-25,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-25,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-25,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-25,Sarawak,1196,1,0,1,1,0,1,27,9,79
2020-05-25,Selangor,2056,0,69,69,0,20,20,332,0,0
2020-05-25,W.P. Labuan,70,0,0,0,0,0,0,0,5,0
2020-05-26,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-26,Melaka,45,0,0,0,0,1,1,5,0,0
2020-05-26,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-26,Pahang,145,0,7,7,0,3,3,19,5,23
2020-05-26,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-26,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-26,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-26,Sarawak,1196,0,0,0,1,0,1,27,8,80
2020-05-26,Selangor,2056,0,166,166,0,18,18,390,0,0
2020-05-26,W.P. Labuan,70,1,0,1,0,0,0,0,6,0
2020-05-27,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-27,Melaka,45,0,0,0,0,0,0,5,0,0
2020-05-27,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-27,Pahang,145,0,2,2,0,0,0,21,5,14
2020-05-27,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-27,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-27,Sabah,358,0,0,0,0,0,0,0,0,0
2020-05-27,Sarawak,1196,2,0,2,1,0,1,27,10,86
2020-05-27,Selangor,2056,0,182,182,0,6,6,557,0,0
2020-05-27,W.P. Labuan,70,7,0,7,0,0,0,0,13,0
2020-05-28,Kelantan,117,3,0,3,0,0,0,0,3,0
2020-05-28,Melaka,45,0,0,0,0,1,1,4,0,0
2020-05-28,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-28,Pahang,145,0,1,1,1,0,1,22,4,23
2020-05-28,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-28,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-28,Sabah,358,0,3,3,0,0,0,3,0,0
2020-05-28,Sarawak,1196,3,0,3,2,0,2,26,10,79
2020-05-28,Selangor,2056,0,1,1,0,25,25,565,0,0
2020-05-28,W.P. Labuan,70,2,0,2,9,0,9,0,6,0
2020-05-29,Kelantan,117,0,0,0,3,0,3,0,0,0
2020-05-29,Melaka,45,0,0,0,0,2,2,2,0,0
2020-05-29,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-29,Pahang,145,2,4,6,0,0,0,26,6,24
2020-05-29,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-29,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-29,Sabah,358,0,0,0,0,0,0,3,0,0
2020-05-29,Sarawak,1196,1,0,1,0,0,0,14,11,86
2020-05-29,Selangor,2056,0,33,33,0,24,24,585,0,0
2020-05-29,W.P. Labuan,70,2,0,2,0,0,0,0,7,0
2020-05-30,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-30,Melaka,45,0,0,0,0,2,2,0,0,0
2020-05-30,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-30,Pahang,145,0,0,0,3,6,9,20,3,22
2020-05-30,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-30,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-30,Sabah,358,0,0,0,0,0,0,3,0,0
2020-05-30,Sarawak,1196,1,0,1,1,0,1,13,11,94
2020-05-30,Selangor,2056,0,3,3,0,21,21,579,0,0
2020-05-30,W.P. Labuan,70,0,0,0,1,0,1,0,6,0
2020-05-31,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-05-31,Melaka,45,0,0,0,0,0,0,0,0,0
2020-05-31,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-05-31,Pahang,145,0,0,0,1,0,1,20,2,23
2020-05-31,Perlis,79,0,0,0,0,0,0,0,0,0
2020-05-31,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-05-31,Sabah,358,0,0,0,0,0,0,3,0,0
2020-05-31,Sarawak,1196,2,0,2,4,0,4,5,9,89
2020-05-31,Selangor,2056,0,28,28,0,4,4,599,0,0
2020-05-31,W.P. Labuan,70,0,0,0,0,0,0,0,6,0
2020-06-01,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-01,Melaka,45,0,0,0,0,0,0,0,0,0
2020-06-01,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-01,Pahang,145,0,0,0,0,0,0,20,2,19
2020-06-01,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-01,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-01,Sabah,358,0,1,1,0,3,3,1,0,0
2020-06-01,Sarawak,1196,0,0,0,4,0,4,5,5,74
2020-06-01,Selangor,2056,0,60,60,0,36,36,651,0,0
2020-06-01,W.P. Labuan,70,0,0,0,0,0,0,0,6,0
2020-06-02,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-02,Melaka,58,0,0,0,0,0,0,0,0,0
2020-06-02,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-02,Pahang,145,0,4,4,1,2,3,22,1,13
2020-06-02,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-02,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-02,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-02,Sarawak,1196,0,0,0,1,0,1,3,4,78
2020-06-02,Selangor,2056,0,0,0,0,50,50,619,0,0
2020-06-02,W.P. Labuan,70,6,1,7,0,0,0,1,12,0
2020-06-03,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-03,Melaka,58,0,0,0,0,0,0,0,0,0
2020-06-03,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-03,Pahang,145,0,1,1,0,1,1,22,1,16
2020-06-03,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-03,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-03,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-03,Sarawak,1196,1,0,1,2,0,2,2,4,76
2020-06-03,Selangor,2056,0,3,3,0,27,27,621,0,0
2020-06-03,W.P. Labuan,70,14,0,14,0,0,0,1,20,0
2020-06-04,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-04,Melaka,58,0,0,0,0,0,0,0,0,0
2020-06-04,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-04,Pahang,145,0,0,0,0,8,8,14,1,20
2020-06-04,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-04,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-04,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-04,Sarawak,1196,1,0,1,1,0,1,0,4,96
2020-06-04,Selangor,2056,0,53,53,0,72,72,605,0,0
2020-06-04,W.P. Labuan,70,0,0,0,2,0,2,1,18,0
2020-06-05,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-05,Melaka,58,0,0,0,0,0,0,0,0,0
2020-06-05,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-05,Pahang,145,0,2,2,1,0,1,16,0,18
2020-06-05,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-05,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-05,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-05,Sarawak,1196,1,0,1,1,0,1,0,4,97
2020-06-05,Selangor,2192,0,251,251,0,124,124,811,0,0
2020-06-05,W.P. Labuan,70,4,3,7,2,0,2,4,20,0
2020-06-06,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-06,Melaka,58,0,3,3,0,0,0,3,0,0
2020-06-06,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-06,Pahang,145,0,0,0,0,0,0,16,0,23
2020-06-06,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-06,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-06,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-06,Sarawak,1196,1,0,1,0,0,0,0,5,83
2020-06-06,Selangor,2192,0,14,14,0,25,25,810,0,0
2020-06-06,W.P. Labuan,70,0,0,0,7,0,7,4,13,0
2020-06-07,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-07,Melaka,58,0,0,0,0,0,0,3,0,0
2020-06-07,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-07,Pahang,145,0,0,0,0,0,0,16,0,27
2020-06-07,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-07,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-07,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-07,Sarawak,1196,0,0,0,0,0,0,0,4,77
2020-06-07,Selangor,2192,0,13,13,0,7,7,819,0,0
2020-06-07,W.P. Labuan,70,4,0,4,12,0,12,4,5,0
2020-06-08,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-08,Melaka,58,0,0,0,0,0,0,3,0,0
2020-06-08,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-08,Pahang,145,0,0,0,0,8,8,8,0,24
2020-06-08,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-08,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-08,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-08,Sarawak,1196,1,0,1,0,0,0,0,5,83
2020-06-08,Selangor,2556,0,1,1,0,263,263,559,0,0
2020-06-08,W.P. Labuan,70,0,0,0,0,0,0,4,5,0
2020-06-09,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-09,Melaka,58,0,2,2,0,0,0,5,0,0
2020-06-09,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-09,Pahang,145,0,0,0,0,0,0,8,0,22
2020-06-09,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-09,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-09,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-09,Sarawak,1196,0,0,0,1,0,1,0,4,75
2020-06-09,Selangor,2556,0,2,2,0,22,22,539,0,0
2020-06-09,W.P. Labuan,70,0,0,0,0,0,0,4,5,0
2020-06-10,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-10,Melaka,58,0,0,0,0,0,0,5,0,0
2020-06-10,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-10,Pahang,145,0,2,2,0,1,1,9,0,19
2020-06-10,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-10,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-10,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-10,Sarawak,1196,0,0,0,0,0,0,0,4,77
2020-06-10,Selangor,2556,0,0,0,0,25,25,532,0,0
2020-06-10,W.P. Labuan,70,0,0,0,0,0,0,4,5,0
2020-06-11,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-11,Melaka,58,0,1,1,0,0,0,6,0,0
2020-06-11,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-11,Pahang,145,0,0,0,0,0,0,9,0,15
2020-06-11,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-11,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-11,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-11,Sarawak,1196,0,0,0,1,0,1,0,3,78
2020-06-11,Selangor,2556,0,2,2,0,13,13,535,0,0
2020-06-11,W.P. Labuan,70,0,0,0,2,0,2,4,4,0
2020-06-12,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-12,Melaka,58,0,0,0,0,0,0,6,0,0
2020-06-12,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-12,Pahang,145,0,0,0,0,0,0,9,0,15
2020-06-12,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-12,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-12,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-12,Sarawak,1196,1,0,1,0,0,0,0,4,87
2020-06-12,Selangor,2556,0,0,0,0,60,60,486,0,0
2020-06-12,W.P. Labuan,70,0,0,0,1,0,1,4,3,0
2020-06-13,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-13,Melaka,58,0,0,0,0,2,2,4,0,0
2020-06-13,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-13,Pahang,145,0,0,0,0,5,5,4,0,14
2020-06-13,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-13,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-13,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-13,Sarawak,1196,1,0,1,1,0,1,0,4,86
2020-06-13,Selangor,2556,0,1,1,0,49,49,440,0,0
2020-06-13,W.P. Labuan,70,0,0,0,2,0,2,4,1,0
2020-06-14,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-14,Melaka,58,0,5,5,0,0,0,9,0,0
2020-06-14,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-14,Pahang,145,0,0,0,0,0,0,4,0,15
2020-06-14,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-14,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-14,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-14,Sarawak,1196,4,0,4,1,0,1,0,5,78
2020-06-14,Selangor,2556,0,3,3,0,33,33,410,0,0
2020-06-14,W.P. Labuan,70,0,0,0,0,4,4,0,1,0
2020-06-15,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-15,Melaka,58,1,0,1,0,9,9,0,1,0
2020-06-15,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-15,Pahang,145,0,0,0,0,0,0,4,0,14
2020-06-15,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-15,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-15,Sabah,358,0,0,0,0,0,0,1,0,0
2020-06-15,Sarawak,1196,0,0,0,1,0,1,0,4,83
2020-06-15,Selangor,1356,0,2,2,0,11,11,401,0,0
2020-06-15,W.P. Labuan,70,0,0,0,0,0,0,0,1,0
2020-06-16,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-16,Melaka,58,0,0,0,0,0,0,0,1,1
2020-06-16,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-16,Pahang,145,0,0,0,0,4,4,0,0,12
2020-06-16,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-16,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
2020-06-16,Sabah,358,0,0,0,0,1,1,0,0,0
2020-06-16,Sarawak,1196,0,0,0,0,0,0,0,2,89
2020-06-16,Selangor,1356,0,2,2,0,295,295,110,0,0
2020-06-16,W.P. Labuan,70,0,0,0,0,0,0,0,1,0
2020-06-17,Kelantan,117,0,0,0,0,0,0,0,0,0
2020-06-17,Melaka,58,0,0,0,0,0,0,0,1,1
2020-06-17,Negeri Sembilan,56,0,0,0,0,0,0,0,0,0
2020-06-17,Pahang,145,0,0,0,0,0,0,0,0,15
2020-06-17,Perlis,79,0,0,0,0,0,0,0,0,0
2020-06-17,Pulau Pinang,58,0,0,0,0,0,0,0,0,0
